token,weighted_count,coverage_percent
ihappygal,0.50,0.0001
rudy_bueno,0.50,0.0001
em,0.50,0.0001
mail,0.50,0.0001
jordans,0.50,0.0001
sahil.goyal,0.50,0.0001
0525,0.50,0.0001
shc,0.50,0.0001
dx,0.50,0.0001
611,0.50,0.0001
wj,0.50,0.0001
3pj,0.50,0.0001
elvis,0.50,0.0001
rls,0.50,0.0001
ezenker,0.50,0.0001
mvyagale,0.50,0.0001
1315,0.50,0.0001
g238,0.50,0.0001
neeta,0.50,0.0001
cleanne,0.50,0.0001
0821,0.50,0.0001
072,0.50,0.0001
westliferocks,0.50,0.0001
laiw,0.50,0.0001
5216,0.50,0.0001
dannymatian,0.50,0.0001
mshonty,0.50,0.0001
uqqn,0.50,0.0001
1186,0.50,0.0001
4prin,0.50,0.0001
aaronh,0.50,0.0001
6689,0.50,0.0001
9233,0.50,0.0001
emukendi,0.50,0.0001
pokkerrun,0.50,0.0001
931,0.50,0.0001
km,0.50,0.0001
kay,0.50,0.0001
nette,0.50,0.0001
lgarrett,0.50,0.0001
edithm,0.50,0.0001
trent_monk,0.50,0.0001
dnegroni1,0.50,0.0001
dnegroni,0.50,0.0001
hira-nasir,0.50,0.0001
norerm,0.50,0.0001
rbharungar,0.50,0.0001
debi.yohn,0.50,0.0001
kem,0.50,0.0001
bgipson,0.50,0.0001
asinof,0.50,0.0001
aguillards,0.50,0.0001
dhoff,0.50,0.0001
jspencer,0.50,0.0001
alessio,0.50,0.0001
mtoussaint4,0.50,0.0001
mtoussaint,0.50,0.0001
186,0.50,0.0001
aytac_kilic,0.50,0.0001
lnaumann,0.50,0.0001
vimal,0.50,0.0001
chim,0.50,0.0001
deleon,0.50,0.0001
4264,0.50,0.0001
suresk,0.50,0.0001
jholde,0.50,0.0001
2178,0.50,0.0001
91487,0.50,0.0001
2f,0.50,0.0001
oszajca,0.50,0.0001
mdusha,0.50,0.0001
rayk,0.50,0.0001
allenchu,0.50,0.0001
brichard,0.50,0.0001
1092,0.50,0.0001
clady,0.50,0.0001
160,0.50,0.0001
slemhmi,0.50,0.0001
khatis,0.50,0.0001
avt,0.50,0.0001
jsonal,0.50,0.0001
shebschebella,0.50,0.0001
geros,0.50,0.0001
ankur,0.50,0.0001
13865,0.50,0.0001
moraes,0.50,0.0001
ae,0.50,0.0001
neaka,0.50,0.0001
toby_bartlett,0.50,0.0001
bil,0.50,0.0001
marobob,0.50,0.0001
bianoc,0.50,0.0001
mitchell,0.50,0.0001
7767,0.50,0.0001
choei,0.50,0.0001
suhrwardy,0.50,0.0001
jesicas,0.50,0.0001
twishon,0.50,0.0001
jebc,0.50,0.0001
dcowan,0.50,0.0001
4subbu,0.50,0.0001
magorshine,0.50,0.0001
stapletong,0.50,0.0001
naggie,0.50,0.0001
laurita,0.50,0.0001
sgerdes,0.50,0.0001
kisnick,0.50,0.0001
dawnmariel,0.50,0.0001
jnajera,0.50,0.0001
amandy,0.50,0.0001
ronn,0.50,0.0001
ahurian,0.50,0.0001
moneymakey,0.50,0.0001
eleesullivan,0.50,0.0001
993,0.50,0.0001
zidni,0.50,0.0001
netsgd,0.50,0.0001
amyf,0.50,0.0001
erivillarreal,0.50,0.0001
emadz,0.50,0.0001
talongi,0.50,0.0001
dwleach,0.50,0.0001
savitakhaneja,0.50,0.0001
devesh.garg,0.50,0.0001
sheree,0.50,0.0001
21969,0.50,0.0001
moldolk,0.50,0.0001
175,0.50,0.0001
lyrix,0.50,0.0001
6six,0.50,0.0001
noveen.shuaib,0.50,0.0001
life,0.50,0.0001
1642,0.50,0.0001
09999,0.50,0.0001
apace,0.50,0.0001
wjhjr,0.50,0.0001
8103,0.50,0.0001
sattler,0.50,0.0001
1514,0.50,0.0001
pvc,0.50,0.0001
552,0.50,0.0001
bys,0.50,0.0001
xenia.diniz,0.50,0.0001
pmbcomm,0.50,0.0001
antwon1jr,0.50,0.0001
lwarner,0.50,0.0001
547,0.50,0.0001
wrucomfy,0.50,0.0001
jhoward,0.50,0.0001
0008,0.50,0.0001
owen.oda,0.50,0.0001
geshan,0.50,0.0001
na,0.50,0.0001
apr,0.50,0.0001
ps,0.50,0.0001
1930,0.50,0.0001
lrgoose,0.50,0.0001
lrhodes,0.50,0.0001
jayla,0.50,0.0001
jaden,0.50,0.0001
4262,0.50,0.0001
4991,0.50,0.0001
elly,0.50,0.0001
228,0.50,0.0001
fhillsman,0.50,0.0001
448,0.50,0.0001
bking,0.50,0.0001
rav,0.50,0.0001
mking,0.50,0.0001
1meemee,0.50,0.0001
407,0.50,0.0001
covmedia,0.50,0.0001
shay,0.50,0.0001
pb,0.50,0.0001
robinson,0.50,0.0001
8gaspar,0.50,0.0001
wahabi,0.50,0.0001
curt,0.50,0.0001
dgfan,0.50,0.0001
yesuto,0.50,0.0001
sgikurumi,0.50,0.0001
ace.bobby,0.50,0.0001
jasontanner,0.50,0.0001
jasontanner1,0.50,0.0001
12376,0.50,0.0001
yiota,0.50,0.0001
nolette,0.50,0.0001
martin,0.50,0.0001
martin1,0.50,0.0001
isphone,0.50,0.0001
regularjoes,0.50,0.0001
danielt,0.50,0.0001
womack,0.50,0.0001
stanp,0.50,0.0001
donnal,0.50,0.0001
5m,0.50,0.0001
2bm,0.50,0.0001
lancasterd,0.50,0.0001
tv,0.50,0.0001
kee,0.50,0.0001
luck,0.50,0.0001
zeke,0.50,0.0001
baroi,0.50,0.0001
abb,0.50,0.0001
pghfriendrich,0.50,0.0001
j99545,0.50,0.0001
99545,0.50,0.0001
schinu,0.50,0.0001
pie_aplecake,0.50,0.0001
freyas,0.50,0.0001
thofer,0.50,0.0001
sdupe,0.50,0.0001
sgrider,0.50,0.0001
alexandra1,0.50,0.0001
to,0.50,0.0001
hwomack,0.50,0.0001
dwcty,0.50,0.0001
lcf,0.50,0.0001
deadman,0.50,0.0001
chevys,0.50,0.0001
534,0.50,0.0001
084,0.50,0.0001
kos,0.50,0.0001
lamthuyl,0.50,0.0001
wbakhos,0.50,0.0001
leko,0.50,0.0001
tan_leigh,0.50,0.0001
tjeerd,0.50,0.0001
sunsworth,0.50,0.0001
banks,0.50,0.0001
renaek,0.50,0.0001
3burns,0.50,0.0001
emoney,0.50,0.0001
abrown,0.50,0.0001
khalydc,0.50,0.0001
marm,0.50,0.0001
bithai,0.50,0.0001
srvnvle,0.50,0.0001
91877,0.50,0.0001
3al,0.50,0.0001
jacobst,0.50,0.0001
pc,0.50,0.0001
10199,0.50,0.0001
rohitash,0.50,0.0001
mtuwanda,0.50,0.0001
6781,0.50,0.0001
bass,0.50,0.0001
keth,0.50,0.0001
466,0.50,0.0001
hoodfellas,0.50,0.0001
didi_ofi,0.50,0.0001
lampir,0.50,0.0001
ts,0.50,0.0001
his,0.50,0.0001
natureboyi,0.50,0.0001
catow,0.50,0.0001
18288,0.50,0.0001
22322,0.50,0.0001
holly.holte,0.50,0.0001
zahi_za,0.50,0.0001
jh,0.50,0.0001
tuanl,0.50,0.0001
din.kutan,0.50,0.0001
jbrunken,0.50,0.0001
dod,0.50,0.0001
latv,0.50,0.0001
rgw,0.50,0.0001
esuprabha,0.50,0.0001
2513,0.50,0.0001
mad2film,0.50,0.0001
fanklin,0.50,0.0001
codeyb,0.50,0.0001
colllins,0.50,0.0001
ambut.gothan,0.50,0.0001
4nyc,0.50,0.0001
pival.stakes,0.50,0.0001
ksusan,0.50,0.0001
mcompuu,0.50,0.0001
kentzia,0.50,0.0001
gopinath,0.50,0.0001
sachin.mali,0.50,0.0001
3772000,0.50,0.0001
shivneels,0.50,0.0001
ka,0.50,0.0001
bl.praven,0.50,0.0001
4m,0.50,0.0001
sujoy,0.50,0.0001
ruebenj,0.50,0.0001
friedl,0.50,0.0001
2190,0.50,0.0001
ene,0.50,0.0001
icer,0.50,0.0001
ddondzilo,0.50,0.0001
coral,0.50,0.0001
eric.hagadorn,0.50,0.0001
jsalazar,0.50,0.0001
nivashd,0.50,0.0001
2193,0.50,0.0001
tn,0.50,0.0001
baram,0.50,0.0001
scg,0.50,0.0001
3y,0.50,0.0001
188,0.50,0.0001
jpr,0.50,0.0001
ahnna_bell,0.50,0.0001
bhussein,0.50,0.0001
aaa,0.50,0.0001
sherham,0.50,0.0001
gregory,0.50,0.0001
glenn,0.50,0.0001
3375,0.50,0.0001
rifat.abir,0.50,0.0001
laurenk,0.50,0.0001
3777,0.50,0.0001
drewh,0.50,0.0001
mul,0.50,0.0001
chetana,0.50,0.0001
opiehd,0.50,0.0001
the-boss,0.50,0.0001
7j,0.50,0.0001
9g,0.50,0.0001
lucinda.roth,0.50,0.0001
167,0.50,0.0001
wagner,0.50,0.0001
avrasut,0.50,0.0001
535,0.50,0.0001
mikkoh,0.50,0.0001
970,0.50,0.0001
sharu,0.50,0.0001
19826,0.50,0.0001
ktfletch,0.50,0.0001
suzys,0.50,0.0001
hananf,0.50,0.0001
mikey_cars,0.50,0.0001
fox,0.50,0.0001
boki,0.50,0.0001
adnyz,0.50,0.0001
bvoigt,0.50,0.0001
maryl,0.50,0.0001
beagler,0.50,0.0001
meb,0.50,0.0001
866,0.50,0.0001
gabel,0.50,0.0001
lconway,0.50,0.0001
4215,0.50,0.0001
zhuky_zhuck,0.50,0.0001
flexfiles,0.50,0.0001
manish,0.50,0.0001
jamare_austin,0.50,0.0001
alice,0.50,0.0001
pumpkinhead,0.50,0.0001
cotton,0.50,0.0001
cotton1,0.50,0.0001
709,0.50,0.0001
2cute,0.50,0.0001
terell,0.50,0.0001
3theking,0.50,0.0001
sujitha,0.50,0.0001
3studio,0.50,0.0001
rjlittlec,0.50,0.0001
wuyy,0.50,0.0001
1onica,0.50,0.0001
bhatwalne,0.50,0.0001
nvx_thut,0.50,0.0001
zoe_mccawley,0.50,0.0001
nacie,0.50,0.0001
064,0.50,0.0001
1h,0.50,0.0001
shamz,0.50,0.0001
irrigationtvs,0.50,0.0001
2602,0.50,0.0001
73181,0.50,0.0001
poohgley,0.50,0.0001
marctaz,0.50,0.0001
sabinet,0.50,0.0001
774,0.50,0.0001
tony.singh,0.50,0.0001
rulesha,0.50,0.0001
se,0.50,0.0001
elodiev,0.50,0.0001
shah,0.50,0.0001
2a,0.50,0.0001
jtaylor,0.50,0.0001
andrei,0.50,0.0001
0131,0.50,0.0001
drewalanw,0.50,0.0001
boner,0.50,0.0001
0774,0.50,0.0001
doc_aqa,0.50,0.0001
195769,0.50,0.0001
chelb,0.50,0.0001
kwalters,0.50,0.0001
bossb,0.50,0.0001
4d,0.50,0.0001
aw,0.50,0.0001
dam,0.50,0.0001
skoelbl,0.50,0.0001
priyanka.kale,0.50,0.0001
valeriek,0.50,0.0001
ferry_fiya,0.50,0.0001
bke,0.50,0.0001
1062,0.50,0.0001
smita,0.50,0.0001
blueline,0.50,0.0001
blueline2,0.50,0.0001
czee,0.50,0.0001
boyangq,0.50,0.0001
dwlght,0.50,0.0001
oey,0.50,0.0001
dr.ozcar,0.50,0.0001
crespin,0.50,0.0001
11990,0.50,0.0001
blm,0.50,0.0001
steve.markow,0.50,0.0001
tbrock,0.50,0.0001
cnobles,0.50,0.0001
thomaslnd,0.50,0.0001
fz,0.50,0.0001
9c,0.50,0.0001
1psyhigh,0.50,0.0001
candy,0.50,0.0001
gmail.com,0.50,0.0001
blair,0.50,0.0001
jnw,0.50,0.0001
jkling,0.50,0.0001
hannibal,0.50,0.0001
0007,0.50,0.0001
nelsonj,0.50,0.0001
jmalinee,0.50,0.0001
aeirock,0.50,0.0001
adokwei,0.50,0.0001
pickwholesale,0.50,0.0001
ccotter,0.50,0.0001
g_eene,0.50,0.0001
eene,0.50,0.0001
bquat,0.50,0.0001
998,0.50,0.0001
jasminaz,0.50,0.0001
kmiller,0.50,0.0001
jdfet,0.50,0.0001
gb,0.50,0.0001
allie,0.50,0.0001
alee,0.50,0.0001
notdraw,0.50,0.0001
samsugas,0.50,0.0001
3s,0.50,0.0001
mgc,0.50,0.0001
nqbn,0.50,0.0001
miket,0.50,0.0001
zomberella,0.50,0.0001
tuckerfenwick,0.50,0.0001
voxant,0.50,0.0001
jdebbink,0.50,0.0001
21976,0.50,0.0001
sashok,0.50,0.0001
sarem,0.50,0.0001
tkennedy,0.50,0.0001
404,0.50,0.0001
lukavk,0.50,0.0001
5d,0.50,0.0001
diderburr,0.50,0.0001
832,0.50,0.0001
wah,0.50,0.0001
nt,0.50,0.0001
wadethomas,0.50,0.0001
jw,0.50,0.0001
barrettj,0.50,0.0001
031189,0.50,0.0001
2r,0.50,0.0001
tsouthern,0.50,0.0001
seo.task,0.50,0.0001
dragos,0.50,0.0001
lchesson,0.50,0.0001
hflynt,0.50,0.0001
computers,0.50,0.0001
katru,0.50,0.0001
klp,0.50,0.0001
petko,0.50,0.0001
9939,0.50,0.0001
4makivan,0.50,0.0001
adavis,0.50,0.0001
johnpusy,0.50,0.0001
acarson,0.50,0.0001
mukeish,0.50,0.0001
linx,0.50,0.0001
941,0.50,0.0001
haven,0.50,0.0001
thirkillr,0.50,0.0001
bt,0.50,0.0001
nimbalkar,0.50,0.0001
insomni4k,0.50,0.0001
rsilda,0.50,0.0001
veloso,0.50,0.0001
kathv,0.50,0.0001
suntuu,0.50,0.0001
mpz,0.50,0.0001
5x,0.50,0.0001
dcarbon,0.50,0.0001
dgrendelll,0.50,0.0001
sabate,0.50,0.0001
aroux,0.50,0.0001
bryanm,0.50,0.0001
jsw,0.50,0.0001
8086,0.50,0.0001
maiat,0.50,0.0001
particles,0.50,0.0001
refuzd,0.50,0.0001
smullins,0.50,0.0001
4n,0.50,0.0001
leens,0.50,0.0001
dee.simpson9,0.50,0.0001
con,0.50,0.0001
jhnd,0.50,0.0001
shafee,0.50,0.0001
heiman,0.50,0.0001
djohnson,0.50,0.0001
8115,0.50,0.0001
abinav,0.50,0.0001
andyt,0.50,0.0001
no,0.50,0.0001
hurst,0.50,0.0001
ihinman,0.50,0.0001
tlewis,0.50,0.0001
f_defillo1,0.50,0.0001
defillo1,0.50,0.0001
defillo,0.50,0.0001
godaddy,0.50,0.0001
marcrhill,0.50,0.0001
mguster,0.50,0.0001
fetzxk,0.50,0.0001
hrmtup,0.50,0.0001
shredderf,0.50,0.0001
nh,0.50,0.0001
8m,0.50,0.0001
felicyeow,0.50,0.0001
0051,0.50,0.0001
fouqu,0.50,0.0001
uganreddy,0.50,0.0001
black,0.50,0.0001
lwhite,0.50,0.0001
uu,0.50,0.0001
mickeylsmith,0.50,0.0001
rfrancislau,0.50,0.0001
spice,0.50,0.0001
jhammer,0.50,0.0001
jharmon,0.50,0.0001
mford,0.50,0.0001
vitimmune,0.50,0.0001
hrb,0.50,0.0001
cap,0.50,0.0001
9302,0.50,0.0001
rief,0.50,0.0001
4leonardi,0.50,0.0001
877,0.50,0.0001
evans,0.50,0.0001
udayrajpandey,0.50,0.0001
kkrishna,0.50,0.0001
bdevine,0.50,0.0001
ayam_beruk,0.50,0.0001
1567,0.50,0.0001
2700,0.50,0.0001
5matthew,0.50,0.0001
mkyoots,0.50,0.0001
lipos,0.50,0.0001
oreg,0.50,0.0001
bradin,0.50,0.0001
1m,0.50,0.0001
zzoodsma,0.50,0.0001
xhear,0.50,0.0001
wi,0.50,0.0001
vmred,0.50,0.0001
1251,0.50,0.0001
gtmcfad,0.50,0.0001
cedergren,0.50,0.0001
lehren.tv,0.50,0.0001
laser,0.50,0.0001
flashmole,0.50,0.0001
m6usin,0.50,0.0001
jadenhere,0.50,0.0001
johnmcclane,0.50,0.0001
dmartin,0.50,0.0001
slater,0.50,0.0001
degarmo,0.50,0.0001
writes,0.50,0.0001
shireve,0.50,0.0001
asawad,0.50,0.0001
mellowdz,0.50,0.0001
tptol,0.50,0.0001
2college,0.50,0.0001
benji,0.50,0.0001
mar,0.50,0.0001
mar_z,0.50,0.0001
ibrahim,0.50,0.0001
ogoodman,0.50,0.0001
197,0.50,0.0001
770,0.50,0.0001
stater,0.50,0.0001
1009,0.50,0.0001
bug,0.50,0.0001
wjacko,0.50,0.0001
perfectmarket,0.50,0.0001
shaikh,0.50,0.0001
unaznida,0.50,0.0001
1finally,0.50,0.0001
anna.ellani,0.50,0.0001
kath,0.50,0.0001
gautamn,0.50,0.0001
celtik,0.50,0.0001
726,0.50,0.0001
zsorter,0.50,0.0001
fried,0.50,0.0001
10204,0.50,0.0001
ij,0.50,0.0001
sxf,0.50,0.0001
baier,0.50,0.0001
twp,0.50,0.0001
kunal,0.50,0.0001
wills,0.50,0.0001
lynnpen,0.50,0.0001
c.lynnpen,0.50,0.0001
bidet,0.50,0.0001
rw,0.50,0.0001
emmerich,0.50,0.0001
rrpq,0.50,0.0001
habib,0.50,0.0001
liposu,0.50,0.0001
findroomshare,0.50,0.0001
n.grandy,0.50,0.0001
grandy,0.50,0.0001
weaver,0.50,0.0001
jaymohg,0.50,0.0001
2276,0.50,0.0001
eva,0.50,0.0001
dskelchy,0.50,0.0001
utravel,0.50,0.0001
malyka,0.50,0.0001
tk,0.50,0.0001
steven,0.50,0.0001
bfready,0.50,0.0001
eve,0.50,0.0001
roche,0.50,0.0001
printw,0.50,0.0001
1589,0.50,0.0001
wminley,0.50,0.0001
amro,0.50,0.0001
12984,0.50,0.0001
boufermel,0.50,0.0001
rhoeksema,0.50,0.0001
1twins,0.50,0.0001
8000,0.50,0.0001
ahempler,0.50,0.0001
bwise,0.50,0.0001
13370,0.50,0.0001
lord,0.50,0.0001
rmz,0.50,0.0001
murphya,0.50,0.0001
joly,0.50,0.0001
fx,0.50,0.0001
skb,0.50,0.0001
firmisss,0.50,0.0001
awickler,0.50,0.0001
naturedrs,0.50,0.0001
rgp,0.50,0.0001
ahmed,0.50,0.0001
jmulhall,0.50,0.0001
benj,0.50,0.0001
1072,0.50,0.0001
mikegike,0.50,0.0001
7774,0.50,0.0001
alluraj,0.50,0.0001
tl,0.50,0.0001
thorton,0.50,0.0001
thortonw,0.50,0.0001
jta,0.50,0.0001
wkdinvestment,0.50,0.0001
style,0.50,0.0001
jaindevaang,0.50,0.0001
cbs,0.50,0.0001
byrdb,0.50,0.0001
mc,0.50,0.0001
275,0.50,0.0001
austenu,0.50,0.0001
houk,0.50,0.0001
094,0.50,0.0001
jditton,0.50,0.0001
lvistal,0.50,0.0001
mjp,0.50,0.0001
bekah,0.50,0.0001
276,0.50,0.0001
hollie_rox,0.50,0.0001
588,0.50,0.0001
40894,0.50,0.0001
1245,0.50,0.0001
wee.gamy,0.50,0.0001
dmd,0.50,0.0001
jfc,0.50,0.0001
terence.check,0.50,0.0001
psullivan,0.50,0.0001
tmcnamara,0.50,0.0001
mohdallamah,0.50,0.0001
seo-host,0.50,0.0001
233,0.50,0.0001
amassaia,0.50,0.0001
jomic,0.50,0.0001
mt,0.50,0.0001
imaney,0.50,0.0001
k.imaney,0.50,0.0001
hadeedg,0.50,0.0001
galbrecht,0.50,0.0001
lydon,0.50,0.0001
ibsi.boyer,0.50,0.0001
carson,0.50,0.0001
gar,0.50,0.0001
llyssa,0.50,0.0001
4333,0.50,0.0001
tammy,0.50,0.0001
kuitim,0.50,0.0001
swolfgang,0.50,0.0001
debrazito,0.50,0.0001
kkajan,0.50,0.0001
0389,0.50,0.0001
cbednez,0.50,0.0001
figo,0.50,0.0001
mhoyo,0.50,0.0001
spen01,0.50,0.0001
spen,0.50,0.0001
lillia,0.50,0.0001
masih,0.50,0.0001
20090,0.50,0.0001
jkehrtzll,0.50,0.0001
aharmony,0.50,0.0001
raff_bns,0.50,0.0001
jasonc,0.50,0.0001
not,0.50,0.0001
ki,0.50,0.0001
ctl,0.50,0.0001
mayur,0.50,0.0001
7747,0.50,0.0001
andrews,0.50,0.0001
dkk,0.50,0.0001
manning,0.50,0.0001
amyc,0.50,0.0001
leine,0.50,0.0001
abv,0.50,0.0001
loveme,0.50,0.0001
su,0.50,0.0001
premg,0.50,0.0001
kristint,0.50,0.0001
2477,0.50,0.0001
im_jepholic,0.50,0.0001
brandons,0.50,0.0001
stewertlittle,0.50,0.0001
nicholas,0.50,0.0001
lucy,0.50,0.0001
anuradha5,0.50,0.0001
jsrsolutions,0.50,0.0001
saitken,0.50,0.0001
michelleoleary,0.50,0.0001
lex,0.50,0.0001
anoelle,0.50,0.0001
4x,0.50,0.0001
liyad,0.50,0.0001
ericleebo,0.50,0.0001
linda_arnaout,0.50,0.0001
designs,0.50,0.0001
rrlandry,0.50,0.0001
ironaim,0.50,0.0001
rogerwisemann,0.50,0.0001
tylerrosevear,0.50,0.0001
6003,0.50,0.0001
tporter,0.50,0.0001
msayad,0.50,0.0001
brb,0.50,0.0001
lim,0.50,0.0001
tuttle,0.50,0.0001
coach,0.50,0.0001
kalpanaaa,0.50,0.0001
byronetodd,0.50,0.0001
billie,0.50,0.0001
flores,0.50,0.0001
teia,0.50,0.0001
rmw,0.50,0.0001
drew.liseno,0.50,0.0001
nazri,0.50,0.0001
burwella,0.50,0.0001
meg.riggs,0.50,0.0001
cms,0.50,0.0001
djlvart,0.50,0.0001
5682,0.50,0.0001
mxenitelis,0.50,0.0001
slesheia,0.50,0.0001
3109,0.50,0.0001
4109,0.50,0.0001
ytarplin,0.50,0.0001
dominguezg,0.50,0.0001
dtc,0.50,0.0001
kixa,0.50,0.0001
918,0.50,0.0001
025,0.50,0.0001
tt,0.50,0.0001
kcassell,0.50,0.0001
nelsen,0.50,0.0001
josh-k,0.50,0.0001
lhenmat,0.50,0.0001
035,0.50,0.0001
arun8sharma,0.50,0.0001
panna,0.50,0.0001
akr,0.50,0.0001
shelby,0.50,0.0001
felix_lgj4,0.50,0.0001
john.david,0.50,0.0001
kendram,0.50,0.0001
stacifields,0.50,0.0001
handy,0.50,0.0001
layne,0.50,0.0001
2787,0.50,0.0001
5473,0.50,0.0001
dani,0.50,0.0001
indra,0.50,0.0001
br,0.50,0.0001
781,0.50,0.0001
mkb,0.50,0.0001
rozz,0.50,0.0001
9112,0.50,0.0001
welcome,0.50,0.0001
rb,0.50,0.0001
ivana,0.50,0.0001
calebs,0.50,0.0001
wilbert_babano,0.50,0.0001
joeg,0.50,0.0001
lenna.chan,0.50,0.0001
tyst3r,0.50,0.0001
95129,0.50,0.0001
obooboo,0.50,0.0001
grl,0.50,0.0001
zzdiety,0.50,0.0001
sim,0.50,0.0001
mcarloni,0.50,0.0001
mohit.mathur,0.50,0.0001
997,0.50,0.0001
mwebster,0.50,0.0001
ddr,0.50,0.0001
mokoza,0.50,0.0001
243,0.50,0.0001
5727,0.50,0.0001
fbingle,0.50,0.0001
9992,0.50,0.0001
djj,0.50,0.0001
cgiampietri,0.50,0.0001
4tawonda,0.50,0.0001
coalkings,0.50,0.0001
bsmith,0.50,0.0001
streetsh,0.50,0.0001
sllko,0.50,0.0001
rshafer,0.50,0.0001
rmaydick,0.50,0.0001
ws,0.50,0.0001
emckie,0.50,0.0001
jrollback,0.50,0.0001
0129,0.50,0.0001
kknowles,0.50,0.0001
406,0.50,0.0001
43004,0.50,0.0001
clewis,0.50,0.0001
vsingh,0.50,0.0001
dpuniadi,0.50,0.0001
aryeager,0.50,0.0001
weealexo,0.50,0.0001
pinky,0.50,0.0001
menar5,0.50,0.0001
menar,0.50,0.0001
wingman,0.50,0.0001
navjaa,0.50,0.0001
annh,0.50,0.0001
tatap.muka,0.50,0.0001
blind,0.50,0.0001
vky,0.50,0.0001
ccrobi,0.50,0.0001
caigew,0.50,0.0001
908,0.50,0.0001
jaysmark,0.50,0.0001
danie,0.50,0.0001
aubreyp,0.50,0.0001
4800,0.50,0.0001
eup,0.50,0.0001
collaboration,0.50,0.0001
tenillr,0.50,0.0001
mg,0.50,0.0001
mh,0.50,0.0001
sn,0.50,0.0001
jhubbard,0.50,0.0001
arunjit,0.50,0.0001
1287,0.50,0.0001
5904,0.50,0.0001
cy,0.50,0.0001
skogut,0.50,0.0001
maxd,0.50,0.0001
dmh,0.50,0.0001
eltaylor,0.50,0.0001
waites,0.50,0.0001
rfschian,0.50,0.0001
mauney,0.50,0.0001
nbing,0.50,0.0001
tori_mccollum,0.50,0.0001
lee.adnan,0.50,0.0001
harinathredddy,0.50,0.0001
077,0.50,0.0001
davey,0.50,0.0001
only,0.50,0.0001
cjameselijah,0.50,0.0001
mawe.barrios,0.50,0.0001
3rd,0.50,0.0001
qkiani,0.50,0.0001
1311,0.50,0.0001
juggalo,0.50,0.0001
imb-ing,0.50,0.0001
llr,0.50,0.0001
146,0.50,0.0001
mcadmin,0.50,0.0001
oleff,0.50,0.0001
ware,0.50,0.0001
3angels,0.50,0.0001
8721,0.50,0.0001
talbot,0.50,0.0001
imacfarlane,0.50,0.0001
2258,0.50,0.0001
social-arc,0.50,0.0001
djpuppey,0.50,0.0001
larryw,0.50,0.0001
9z,0.50,0.0001
lk,0.50,0.0001
267,0.50,0.0001
4future,0.50,0.0001
emclove,0.50,0.0001
2blessed,0.50,0.0001
john_smith,0.50,0.0001
mardok,0.50,0.0001
vaz,0.50,0.0001
blaurence,0.50,0.0001
dmhess,0.50,0.0001
cyn,0.50,0.0001
pulungac,0.50,0.0001
wtaylor,0.50,0.0001
048,0.50,0.0001
2chevy,0.50,0.0001
verma,0.50,0.0001
5kyy,0.50,0.0001
resvick,0.50,0.0001
aker,0.50,0.0001
tech,0.50,0.0001
ashleigh,0.50,0.0001
lakratir,0.50,0.0001
mplavoukos,0.50,0.0001
devo2,0.50,0.0001
devo,0.50,0.0001
anneandjerome,0.50,0.0001
shanghai,0.50,0.0001
1l,0.50,0.0001
nickkeslar,0.50,0.0001
haircarehints,0.50,0.0001
0m,0.50,0.0001
0f,0.50,0.0001
liljsaidi,0.50,0.0001
tshin,0.50,0.0001
bni,0.50,0.0001
dusek,0.50,0.0001
19880,0.50,0.0001
chinazrh.com,0.50,0.0001
addi,0.50,0.0001
addi3,0.50,0.0001
ti,0.50,0.0001
2306,0.50,0.0001
mcuddahee,0.50,0.0001
smurf,0.50,0.0001
1091,0.50,0.0001
0w,0.50,0.0001
2709,0.50,0.0001
steveen_,0.50,0.0001
steveen,0.50,0.0001
weiss,0.50,0.0001
florimm,0.50,0.0001
le.clim,0.50,0.0001
nmh,0.50,0.0001
aprakash,0.50,0.0001
ami,0.50,0.0001
noll,0.50,0.0001
kronic_kid7,0.50,0.0001
idkatemoss,0.50,0.0001
akreigh,0.50,0.0001
fikin,0.50,0.0001
mb,0.50,0.0001
btombow,0.50,0.0001
ooktra,0.50,0.0001
0503,0.50,0.0001
975,0.50,0.0001
lkreigh,0.50,0.0001
0078,0.50,0.0001
0v,0.50,0.0001
markyr,0.50,0.0001
milkhoneyland,0.50,0.0001
jserrano,0.50,0.0001
gibbs-soell,0.50,0.0001
goodfish,0.50,0.0001
mtravel,0.50,0.0001
cf,0.50,0.0001
klawzx,0.50,0.0001
amru,0.50,0.0001
795,0.50,0.0001
30000,0.50,0.0001
244271,0.50,0.0001
trinity_ojo,0.50,0.0001
nf,0.50,0.0001
vincep,0.50,0.0001
0213,0.50,0.0001
81870,0.50,0.0001
422186,0.50,0.0001
madotrak,0.50,0.0001
richardson4,0.50,0.0001
0714,0.50,0.0001
markr,0.50,0.0001
dude,0.50,0.0001
452,0.50,0.0001
rf,0.50,0.0001
192,0.50,0.0001
gac,0.50,0.0001
shylacp,0.50,0.0001
anupamak,0.50,0.0001
psimingt,0.50,0.0001
acaedys,0.50,0.0001
dritmir_,0.50,0.0001
dritmir,0.50,0.0001
jrebman,0.50,0.0001
toddb,0.50,0.0001
ethom,0.50,0.0001
sisk,0.50,0.0001
saundhe,0.50,0.0001
clm,0.50,0.0001
gibson,0.50,0.0001
chrisr,0.50,0.0001
506,0.50,0.0001
breanay,0.50,0.0001
swagerkids,0.50,0.0001
grg,0.50,0.0001
638,0.50,0.0001
4vegas,0.50,0.0001
simongecko,0.50,0.0001
harolds,0.50,0.0001
